timestamp,bvp
1689044746.6971977,9
1689044746.747157,4
1689044746.7977545,0
1689044746.8477502,0
1689044746.897755,0
1689044746.9477506,14
1689044746.9977536,53
1689044747.0307505,69
1689044747.0807495,64
1689044747.1307535,52
1689044747.1807494,41
1689044747.2307496,35
1689044747.280749,32
1689044747.330749,32
1689044747.3807492,28
1689044747.4307528,22
1689044747.4807534,16
1689044747.5307531,11
1689044747.5807488,9
1689044747.6307528,8
1689044747.6807542,10
1689044747.7307491,15
1689044747.7807488,46
1689044747.830752,87
1689044747.880752,96
1689044747.9307525,85
1689044747.9807987,75
1689044748.0137482,67
1689044748.0637484,64
1689044748.1137476,64
1689044748.163748,61
1689044748.213749,55
1689044748.2637472,49
1689044748.3137527,45
1689044748.3637466,44
1689044748.4137473,44
1689044748.4637475,42
1689044748.5137522,39
1689044748.5637472,46
1689044748.613747,67
1689044748.6637514,75
1689044748.7137475,70
1689044748.7637525,61
1689044748.8137467,54
1689044748.863747,47
1689044748.9137468,42
1689044748.9637463,40
1689044749.0007503,33
1689044749.0477505,28
1689044749.0977461,20
1689044749.147746,13
1689044749.19775,8
1689044749.2477508,5
1689044749.2977464,1
1689044749.347746,0
1689044749.3977554,2
1689044749.4477494,35
1689044749.4977496,67
1689044749.5477457,68
1689044749.5977514,56
1689044749.6477492,45
1689044749.697749,37
1689044749.7477493,35
1689044749.7977493,36
1689044749.8477454,34
1689044749.8977456,28
1689044749.947745,21
1689044749.9977489,15
1689044750.0307446,12
1689044750.0807447,11
1689044750.1307485,10
1689044750.18075,9
1689044750.2307484,14
1689044750.2807484,43
1689044750.3307486,81
1689044750.3807442,89
1689044750.4307482,77
1689044750.480743,67
1689044750.5307493,59
1689044750.5807438,55
1689044750.6307478,54
1689044750.6807437,50
1689044750.7307477,41
1689044750.7807484,32
1689044750.8307438,24
1689044750.8807435,18
1689044750.9307477,19
1689044750.980749,29
1689044751.0147436,42
1689044751.064742,48
1689044751.1147428,58
1689044751.1647427,80
1689044751.2147424,91
1689044751.2647429,84
1689044751.3147423,73
1689044751.364743,64
1689044751.414743,57
1689044751.4647462,53
1689044751.5147464,48
1689044751.5647483,40
1689044751.614742,32
1689044751.6647422,23
1689044751.7287464,15
1689044751.7787461,8
1689044751.8287418,2
1689044751.8787425,0
1689044751.9287455,0
1689044751.9787457,0
1689044752.0117416,10
1689044752.0637453,37
1689044752.1117408,73
1689044752.1617415,74
1689044752.211741,58
1689044752.2617464,44
1689044752.3117409,34
1689044752.3617446,29
1689044752.4117453,28
1689044752.4617443,25
1689044752.511741,19
1689044752.5617445,11
1689044752.6117444,5
1689044752.6617444,2
1689044752.7117393,0
1689044752.7617407,0
1689044752.8117404,0
1689044752.8617449,0
1689044752.912742,5
1689044752.9627447,50
1689044753.0007436,92
1689044753.044745,98
1689044753.0947433,63
1689044753.1447437,55
1689044753.1947434,50
1689044753.2447438,49
1689044753.2947392,51
1689044753.3447397,51
1689044753.394743,49
1689044753.4447389,46
1689044753.4947429,44
1689044753.5457385,43
1689044753.5947428,41
1689044753.6447392,39
1689044753.6947424,36
1689044753.7447393,42
1689044753.7947423,61
1689044753.844742,67
1689044753.894738,63
1689044753.9447424,56
1689044753.994738,50
1689044754.0287423,45
1689044754.078739,42
1689044754.128742,41
1689044754.1787379,38
1689044754.2287416,33
1689044754.2787368,27
1689044754.3287413,22
1689044754.378742,19
1689044754.4287415,16
1689044754.478737,14
1689044754.5287373,11
1689044754.5787375,8
1689044754.6287413,11
1689044754.6787364,29
1689044754.7287414,51
1689044754.7787375,59
1689044754.828741,53
1689044754.878737,45
1689044754.9287364,40
1689044754.9787364,38
1689044755.0117364,37
1689044755.0617368,36
1689044755.1117404,33
